Reporting country,Reference period,Item,Item code,Value,Date of extraction (yyyymmdd)
PORTUGAL,Y2017,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.27,20210812
PORTUGAL,Y2018,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.36,20210812
PORTUGAL,Y2019,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.32,20210812
PORTUGAL,Y2020,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.42,20210812
PORTUGAL,Y2016,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.31,20210812
PORTUGAL,Y2017,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.55,20210812
PORTUGAL,Y2018,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.50,20210812
PORTUGAL,Y2019,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.43,20210812
PORTUGAL,Y2020,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.54,20210812
PORTUGAL,Y2016,Ratio of Eligible own funds to SCR (P50),R0620_P50,1.63,20210812
PORTUGAL,Y2017,Ratio of Eligible own funds to SCR (P50),R0620_P50,1.87,20210812
PORTUGAL,Y2018,Ratio of Eligible own funds to SCR (P50),R0620_P50,1.72,20210812
PORTUGAL,Y2019,Ratio of Eligible own funds to SCR (P50),R0620_P50,1.74,20210812
PORTUGAL,Y2020,Ratio of Eligible own funds to SCR (P50),R0620_P50,2.04,20210812
PORTUGAL,Y2016,Ratio of Eligible own funds to SCR (P75),R0620_P75,1.89,20210812
PORTUGAL,Y2017,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.36,20210812
PORTUGAL,Y2018,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.25,20210812
PORTUGAL,Y2019,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.49,20210812
PORTUGAL,Y2020,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.53,20210812
PORTUGAL,Y2016,Ratio of Eligible own funds to SCR (P90),R0620_P90,2.42,20210812
PORTUGAL,Y2017,Ratio of Eligible own funds to SCR (P90),R0620_P90,2.93,20210812
PORTUGAL,Y2018,Ratio of Eligible own funds to SCR (P90),R0620_P90,2.76,20210812
PORTUGAL,Y2019,Ratio of Eligible own funds to SCR (P90),R0620_P90,2.73,20210812
PORTUGAL,Y2020,Ratio of Eligible own funds to SCR (P90),R0620_P90,2.96,20210812
PORTUGAL,Y2016,Ratio of Eligible own funds to MCR,R0640,4.28,20210812
PORTUGAL,Y2017,Ratio of Eligible own funds to MCR,R0640,5.33,20210812
PORTUGAL,Y2018,Ratio of Eligible own funds to MCR,R0640,5.13,20210812
PORTUGAL,Y2019,Ratio of Eligible own funds to MCR,R0640,4.95,20210812
PORTUGAL,Y2020,Ratio of Eligible own funds to MCR,R0640,5.37,20210812
PORTUGAL,Y2016,Ratio of Eligible own funds to MCR (P10),R0640_P10,1.90,20210812
PORTUGAL,Y2017,Ratio of Eligible own funds to MCR (P10),R0640_P10,2.26,20210812
PORTUGAL,Y2018,Ratio of Eligible own funds to MCR (P10),R0640_P10,2.58,20210812
PORTUGAL,Y2019,Ratio of Eligible own funds to MCR (P10),R0640_P10,2.31,20210812
PORTUGAL,Y2020,Ratio of Eligible own funds to MCR (P10),R0640_P10,1.96,20210812
PORTUGAL,Y2016,Ratio of Eligible own funds to MCR (P25),R0640_P25,2.62,20210812
PORTUGAL,Y2017,Ratio of Eligible own funds to MCR (P25),R0640_P25,2.92,20210812
PORTUGAL,Y2018,Ratio of Eligible own funds to MCR (P25),R0640_P25,3.10,20210812
PORTUGAL,Y2019,Ratio of Eligible own funds to MCR (P25),R0640_P25,3.01,20210812
PORTUGAL,Y2020,Ratio of Eligible own funds to MCR (P25),R0640_P25,3.34,20210812
PORTUGAL,Y2016,Ratio of Eligible own funds to MCR (P50),R0640_P50,3.48,20210812
PORTUGAL,Y2017,Ratio of Eligible own funds to MCR (P50),R0640_P50,4.63,20210812
PORTUGAL,Y2018,Ratio of Eligible own funds to MCR (P50),R0640_P50,4.49,20210812
PORTUGAL,Y2019,Ratio of Eligible own funds to MCR (P50),R0640_P50,4.50,20210812
PORTUGAL,Y2020,Ratio of Eligible own funds to MCR (P50),R0640_P50,5.02,20210812
PORTUGAL,Y2016,Ratio of Eligible own funds to MCR (P75),R0640_P75,4.84,20210812
PORTUGAL,Y2017,Ratio of Eligible own funds to MCR (P75),R0640_P75,6.21,20210812
PORTUGAL,Y2018,Ratio of Eligible own funds to MCR (P75),R0640_P75,5.90,20210812
PORTUGAL,Y2019,Ratio of Eligible own funds to MCR (P75),R0640_P75,6.20,20210812
PORTUGAL,Y2020,Ratio of Eligible own funds to MCR (P75),R0640_P75,6.14,20210812
PORTUGAL,Y2016,Ratio of Eligible own funds to MCR (P90),R0640_P90,6.04,20210812
PORTUGAL,Y2017,Ratio of Eligible own funds to MCR (P90),R0640_P90,8.57,20210812
PORTUGAL,Y2018,Ratio of Eligible own funds to MCR (P90),R0640_P90,7.19,20210812
PORTUGAL,Y2019,Ratio of Eligible own funds to MCR (P90),R0640_P90,7.79,20210812
PORTUGAL,Y2020,Ratio of Eligible own funds to MCR (P90),R0640_P90,8.90,20210812
ROMANIA,Y2016,Total available own funds to meet the SCR,R0500,1023.16,20210812
ROMANIA,Y2017,Total available own funds to meet the SCR,R0500,1089.75,20210812
ROMANIA,Y2018,Total available own funds to meet the SCR,R0500,1096.45,20210812
ROMANIA,Y2019,Total available own funds to meet the SCR,R0500,1133.62,20210812
ROMANIA,Y2020,Total available own funds to meet the SCR,R0500,1274.47,20210812
ROMANIA,Y2016,Total available own funds to meet the MCR,R0510,993.99,20210812
ROMANIA,Y2017,Total available own funds to meet the MCR,R0510,1060.59,20210812
ROMANIA,Y2018,Total available own funds to meet the MCR,R0510,1072.38,20210812
ROMANIA,Y2019,Total available own funds to meet the MCR,R0510,1105.50,20210812
ROMANIA,Y2020,Total available own funds to meet the MCR,R0510,1255.90,20210812
ROMANIA,Y2016,Total eligible own funds to meet the SCR,R0540,1022.15,20210812
ROMANIA,Y2017,Total eligible own funds to meet the SCR,R0540,1084.16,20210812
ROMANIA,Y2018,Total eligible own funds to meet the SCR,R0540,1092.85,20210812
ROMANIA,Y2019,Total eligible own funds to meet the SCR,R0540,1128.92,20210812
ROMANIA,Y2020,Total eligible own funds to meet the SCR,R0540,1269.98,20210812
ROMANIA,Y2016,Total eligible own funds to meet the MCR,R0550,967.00,20210812
ROMANIA,Y2017,Total eligible own funds to meet the MCR,R0550,1022.05,20210812
ROMANIA,Y2018,Total eligible own funds to meet the MCR,R0550,1017.26,20210812
ROMANIA,Y2019,Total eligible own funds to meet the MCR,R0550,1084.10,20210812
ROMANIA,Y2020,Total eligible own funds to meet the MCR,R0550,1188.37,20210812
ROMANIA,Y2016,SCR,R0580,579.67,20210812
ROMANIA,Y2017,SCR,R0580,610.54,20210812
ROMANIA,Y2018,SCR,R0580,637.57,20210812
ROMANIA,Y2019,SCR,R0580,675.07,20210812
ROMANIA,Y2020,SCR,R0580,700.23,20210812
ROMANIA,Y2016,MCR,R0600,251.74,20210812
ROMANIA,Y2017,MCR,R0600,251.92,20210812
ROMANIA,Y2018,MCR,R0600,256.87,20210812
ROMANIA,Y2019,MCR,R0600,257.32,20210812
ROMANIA,Y2020,MCR,R0600,264.05,20210812
ROMANIA,Y2016,Ratio of Eligible own funds to SCR,R0620,1.76,20210812
ROMANIA,Y2017,Ratio of Eligible own funds to SCR,R0620,1.78,20210812
ROMANIA,Y2018,Ratio of Eligible own funds to SCR,R0620,1.71,20210812
ROMANIA,Y2019,Ratio of Eligible own funds to SCR,R0620,1.67,20210812
ROMANIA,Y2020,Ratio of Eligible own funds to SCR,R0620,1.81,20210812
ROMANIA,Y2016,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.10,20210812
ROMANIA,Y2017,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.25,20210812
ROMANIA,Y2018,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.23,20210812
ROMANIA,Y2019,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.14,20210812
ROMANIA,Y2020,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.25,20210812
ROMANIA,Y2016,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.44,20210812
ROMANIA,Y2017,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.42,20210812
ROMANIA,Y2018,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.34,20210812
ROMANIA,Y2019,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.36,20210812
ROMANIA,Y2020,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.51,20210812
ROMANIA,Y2016,Ratio of Eligible own funds to SCR (P50),R0620_P50,1.76,20210812
ROMANIA,Y2017,Ratio of Eligible own funds to SCR (P50),R0620_P50,1.69,20210812
ROMANIA,Y2018,Ratio of Eligible own funds to SCR (P50),R0620_P50,1.84,20210812
ROMANIA,Y2019,Ratio of Eligible own funds to SCR (P50),R0620_P50,1.67,20210812
ROMANIA,Y2020,Ratio of Eligible own funds to SCR (P50),R0620_P50,1.98,20210812
ROMANIA,Y2016,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.91,20210812
ROMANIA,Y2017,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.97,20210812
ROMANIA,Y2018,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.76,20210812
ROMANIA,Y2019,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.65,20210812
ROMANIA,Y2020,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.70,20210812
ROMANIA,Y2016,Ratio of Eligible own funds to SCR (P90),R0620_P90,3.84,20210812
ROMANIA,Y2017,Ratio of Eligible own funds to SCR (P90),R0620_P90,4.15,20210812
ROMANIA,Y2018,Ratio of Eligible own funds to SCR (P90),R0620_P90,3.57,20210812
ROMANIA,Y2019,Ratio of Eligible own funds to SCR (P90),R0620_P90,3.48,20210812
ROMANIA,Y2020,Ratio of Eligible own funds to SCR (P90),R0620_P90,3.53,20210812
ROMANIA,Y2016,Ratio of Eligible own funds to MCR,R0640,3.84,20210812
ROMANIA,Y2017,Ratio of Eligible own funds to MCR,R0640,4.06,20210812
ROMANIA,Y2018,Ratio of Eligible own funds to MCR,R0640,3.96,20210812
ROMANIA,Y2019,Ratio of Eligible own funds to MCR,R0640,4.21,20210812
ROMANIA,Y2020,Ratio of Eligible own funds to MCR,R0640,4.50,20210812
ROMANIA,Y2016,Ratio of Eligible own funds to MCR (P10),R0640_P10,1.17,20210812
ROMANIA,Y2017,Ratio of Eligible own funds to MCR (P10),R0640_P10,1.23,20210812
ROMANIA,Y2018,Ratio of Eligible own funds to MCR (P10),R0640_P10,1.37,20210812
ROMANIA,Y2019,Ratio of Eligible own funds to MCR (P10),R0640_P10,1.62,20210812
ROMANIA,Y2020,Ratio of Eligible own funds to MCR (P10),R0640_P10,1.50,20210812
ROMANIA,Y2016,Ratio of Eligible own funds to MCR (P25),R0640_P25,1.74,20210812
ROMANIA,Y2017,Ratio of Eligible own funds to MCR (P25),R0640_P25,1.55,20210812
ROMANIA,Y2018,Ratio of Eligible own funds to MCR (P25),R0640_P25,1.72,20210812
ROMANIA,Y2019,Ratio of Eligible own funds to MCR (P25),R0640_P25,2.03,20210812
ROMANIA,Y2020,Ratio of Eligible own funds to MCR (P25),R0640_P25,1.92,20210812
ROMANIA,Y2016,Ratio of Eligible own funds to MCR (P50),R0640_P50,2.30,20210812
ROMANIA,Y2017,Ratio of Eligible own funds to MCR (P50),R0640_P50,2.90,20210812
ROMANIA,Y2018,Ratio of Eligible own funds to MCR (P50),R0640_P50,2.72,20210812
ROMANIA,Y2019,Ratio of Eligible own funds to MCR (P50),R0640_P50,3.18,20210812
ROMANIA,Y2020,Ratio of Eligible own funds to MCR (P50),R0640_P50,2.89,20210812
ROMANIA,Y2016,Ratio of Eligible own funds to MCR (P75),R0640_P75,4.04,20210812
ROMANIA,Y2017,Ratio of Eligible own funds to MCR (P75),R0640_P75,3.97,20210812
ROMANIA,Y2018,Ratio of Eligible own funds to MCR (P75),R0640_P75,4.47,20210812
ROMANIA,Y2019,Ratio of Eligible own funds to MCR (P75),R0640_P75,5.22,20210812
ROMANIA,Y2020,Ratio of Eligible own funds to MCR (P75),R0640_P75,5.85,20210812
ROMANIA,Y2016,Ratio of Eligible own funds to MCR (P90),R0640_P90,7.32,20210812
ROMANIA,Y2017,Ratio of Eligible own funds to MCR (P90),R0640_P90,7.80,20210812
ROMANIA,Y2018,Ratio of Eligible own funds to MCR (P90),R0640_P90,7.53,20210812
ROMANIA,Y2019,Ratio of Eligible own funds to MCR (P90),R0640_P90,8.66,20210812
ROMANIA,Y2020,Ratio of Eligible own funds to MCR (P90),R0640_P90,8.00,20210812
SLOVAKIA,Y2016,Total available own funds to meet the SCR,R0500,1385.34,20210812
SLOVAKIA,Y2017,Total available own funds to meet the SCR,R0500,1336.46,20210812
SLOVAKIA,Y2018,Total available own funds to meet the SCR,R0500,1304.57,20210812
SLOVAKIA,Y2019,Total available own funds to meet the SCR,R0500,1472.82,20210812
SLOVAKIA,Y2020,Total available own funds to meet the SCR,R0500,1585.59,20210812
SLOVAKIA,Y2016,Total available own funds to meet the MCR,R0510,1385.34,20210812
SLOVAKIA,Y2017,Total available own funds to meet the MCR,R0510,1336.46,20210812
SLOVAKIA,Y2018,Total available own funds to meet the MCR,R0510,1303.13,20210812
SLOVAKIA,Y2019,Total available own funds to meet the MCR,R0510,1472.82,20210812
SLOVAKIA,Y2020,Total available own funds to meet the MCR,R0510,1582.61,20210812
SLOVAKIA,Y2016,Total eligible own funds to meet the SCR,R0540,1385.34,20210812
SLOVAKIA,Y2017,Total eligible own funds to meet the SCR,R0540,1336.46,20210812
SLOVAKIA,Y2018,Total eligible own funds to meet the SCR,R0540,1303.35,20210812
SLOVAKIA,Y2019,Total eligible own funds to meet the SCR,R0540,1472.82,20210812
SLOVAKIA,Y2020,Total eligible own funds to meet the SCR,R0540,1585.59,20210812
SLOVAKIA,Y2016,Total eligible own funds to meet the MCR,R0550,1385.34,20210812
SLOVAKIA,Y2017,Total eligible own funds to meet the MCR,R0550,1336.46,20210812
SLOVAKIA,Y2018,Total eligible own funds to meet the MCR,R0550,1286.94,20210812
SLOVAKIA,Y2019,Total eligible own funds to meet the MCR,R0550,1472.82,20210812
SLOVAKIA,Y2020,Total eligible own funds to meet the MCR,R0550,1582.61,20210812
SLOVAKIA,Y2016,SCR,R0580,613.53,20210812
SLOVAKIA,Y2017,SCR,R0580,680.90,20210812
SLOVAKIA,Y2018,SCR,R0580,690.12,20210812
SLOVAKIA,Y2019,SCR,R0580,775.93,20210812
SLOVAKIA,Y2020,SCR,R0580,818.44,20210812
SLOVAKIA,Y2016,MCR,R0600,243.92,20210812
SLOVAKIA,Y2017,MCR,R0600,257.76,20210812
SLOVAKIA,Y2018,MCR,R0600,268.79,20210812
SLOVAKIA,Y2019,MCR,R0600,281.81,20210812
SLOVAKIA,Y2020,MCR,R0600,299.38,20210812
SLOVAKIA,Y2016,Ratio of Eligible own funds to SCR,R0620,2.26,20210812
SLOVAKIA,Y2017,Ratio of Eligible own funds to SCR,R0620,1.96,20210812
SLOVAKIA,Y2018,Ratio of Eligible own funds to SCR,R0620,1.89,20210812
SLOVAKIA,Y2019,Ratio of Eligible own funds to SCR,R0620,1.90,20210812
SLOVAKIA,Y2020,Ratio of Eligible own funds to SCR,R0620,1.94,20210812
SLOVAKIA,Y2016,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.64,20210812
SLOVAKIA,Y2017,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.36,20210812
SLOVAKIA,Y2018,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.40,20210812
SLOVAKIA,Y2019,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.43,20210812
SLOVAKIA,Y2020,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.39,20210812
SLOVAKIA,Y2016,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.75,20210812
SLOVAKIA,Y2017,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.54,20210812
SLOVAKIA,Y2018,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.66,20210812
SLOVAKIA,Y2019,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.59,20210812
SLOVAKIA,Y2020,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.64,20210812
SLOVAKIA,Y2016,Ratio of Eligible own funds to SCR (P50),R0620_P50,2.29,20210812
SLOVAKIA,Y2017,Ratio of Eligible own funds to SCR (P50),R0620_P50,2.09,20210812
SLOVAKIA,Y2018,Ratio of Eligible own funds to SCR (P50),R0620_P50,1.76,20210812
SLOVAKIA,Y2019,Ratio of Eligible own funds to SCR (P50),R0620_P50,1.80,20210812
SLOVAKIA,Y2020,Ratio of Eligible own funds to SCR (P50),R0620_P50,1.87,20210812
SLOVAKIA,Y2016,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.69,20210812
SLOVAKIA,Y2017,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.35,20210812
SLOVAKIA,Y2018,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.39,20210812
SLOVAKIA,Y2019,Ratio of Eligible own funds to SCR (P75),R0620_P75,1.96,20210812
SLOVAKIA,Y2020,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.11,20210812
SLOVAKIA,Y2016,Ratio of Eligible own funds to SCR (P90),R0620_P90,3.01,20210812
SLOVAKIA,Y2017,Ratio of Eligible own funds to SCR (P90),R0620_P90,2.49,20210812
SLOVAKIA,Y2018,Ratio of Eligible own funds to SCR (P90),R0620_P90,3.08,20210812
SLOVAKIA,Y2019,Ratio of Eligible own funds to SCR (P90),R0620_P90,2.71,20210812
SLOVAKIA,Y2020,Ratio of Eligible own funds to SCR (P90),R0620_P90,2.49,20210812
SLOVAKIA,Y2016,Ratio of Eligible own funds to MCR,R0640,5.68,20210812
SLOVAKIA,Y2017,Ratio of Eligible own funds to MCR,R0640,5.18,20210812
SLOVAKIA,Y2018,Ratio of Eligible own funds to MCR,R0640,4.79,20210812
SLOVAKIA,Y2019,Ratio of Eligible own funds to MCR,R0640,5.23,20210812
SLOVAKIA,Y2020,Ratio of Eligible own funds to MCR,R0640,5.29,20210812
SLOVAKIA,Y2016,Ratio of Eligible own funds to MCR (P10),R0640_P10,2.65,20210812
SLOVAKIA,Y2017,Ratio of Eligible own funds to MCR (P10),R0640_P10,2.65,20210812
SLOVAKIA,Y2018,Ratio of Eligible own funds to MCR (P10),R0640_P10,2.53,20210812
SLOVAKIA,Y2019,Ratio of Eligible own funds to MCR (P10),R0640_P10,2.55,20210812
SLOVAKIA,Y2020,Ratio of Eligible own funds to MCR (P10),R0640_P10,3.02,20210812
SLOVAKIA,Y2016,Ratio of Eligible own funds to MCR (P25),R0640_P25,3.97,20210812
SLOVAKIA,Y2017,Ratio of Eligible own funds to MCR (P25),R0640_P25,3.64,20210812
SLOVAKIA,Y2018,Ratio of Eligible own funds to MCR (P25),R0640_P25,2.66,20210812
SLOVAKIA,Y2019,Ratio of Eligible own funds to MCR (P25),R0640_P25,3.76,20210812
SLOVAKIA,Y2020,Ratio of Eligible own funds to MCR (P25),R0640_P25,3.74,20210812
SLOVAKIA,Y2016,Ratio of Eligible own funds to MCR (P50),R0640_P50,5.09,20210812
SLOVAKIA,Y2017,Ratio of Eligible own funds to MCR (P50),R0640_P50,4.77,20210812
SLOVAKIA,Y2018,Ratio of Eligible own funds to MCR (P50),R0640_P50,4.32,20210812
SLOVAKIA,Y2019,Ratio of Eligible own funds to MCR (P50),R0640_P50,4.57,20210812
SLOVAKIA,Y2020,Ratio of Eligible own funds to MCR (P50),R0640_P50,4.78,20210812
SLOVAKIA,Y2016,Ratio of Eligible own funds to MCR (P75),R0640_P75,6.81,20210812
SLOVAKIA,Y2017,Ratio of Eligible own funds to MCR (P75),R0640_P75,6.08,20210812
SLOVAKIA,Y2018,Ratio of Eligible own funds to MCR (P75),R0640_P75,5.75,20210812
SLOVAKIA,Y2019,Ratio of Eligible own funds to MCR (P75),R0640_P75,6.36,20210812
SLOVAKIA,Y2020,Ratio of Eligible own funds to MCR (P75),R0640_P75,5.69,20210812
SLOVAKIA,Y2016,Ratio of Eligible own funds to MCR (P90),R0640_P90,7.99,20210812
SLOVAKIA,Y2017,Ratio of Eligible own funds to MCR (P90),R0640_P90,7.72,20210812
SLOVAKIA,Y2018,Ratio of Eligible own funds to MCR (P90),R0640_P90,7.41,20210812
SLOVAKIA,Y2019,Ratio of Eligible own funds to MCR (P90),R0640_P90,9.80,20210812
SLOVAKIA,Y2020,Ratio of Eligible own funds to MCR (P90),R0640_P90,7.53,20210812
SLOVENIA,Y2016,Total available own funds to meet the SCR,R0500,2354.26,20210812
SLOVENIA,Y2017,Total available own funds to meet the SCR,R0500,2566.56,20210812
SLOVENIA,Y2018,Total available own funds to meet the SCR,R0500,2522.35,20210812
SLOVENIA,Y2019,Total available own funds to meet the SCR,R0500,2710.23,20210812
SLOVENIA,Y2020,Total available own funds to meet the SCR,R0500,2944.15,20210812
SLOVENIA,Y2016,Total available own funds to meet the MCR,R0510,2353.58,20210812
SLOVENIA,Y2017,Total available own funds to meet the MCR,R0510,2566.34,20210812
SLOVENIA,Y2018,Total available own funds to meet the MCR,R0510,2521.84,20210812
SLOVENIA,Y2019,Total available own funds to meet the MCR,R0510,2710.08,20210812
SLOVENIA,Y2020,Total available own funds to meet the MCR,R0510,2944.15,20210812
SLOVENIA,Y2016,Total eligible own funds to meet the SCR,R0540,2351.38,20210812
SLOVENIA,Y2017,Total eligible own funds to meet the SCR,R0540,2564.68,20210812
SLOVENIA,Y2018,Total eligible own funds to meet the SCR,R0540,2518.44,20210812
SLOVENIA,Y2019,Total eligible own funds to meet the SCR,R0540,2710.23,20210812
SLOVENIA,Y2020,Total eligible own funds to meet the SCR,R0540,2944.15,20210812
SLOVENIA,Y2016,Total eligible own funds to meet the MCR,R0550,2305.44,20210812
SLOVENIA,Y2017,Total eligible own funds to meet the MCR,R0550,2519.96,20210812
SLOVENIA,Y2018,Total eligible own funds to meet the MCR,R0550,2476.75,20210812
SLOVENIA,Y2019,Total eligible own funds to meet the MCR,R0550,2550.78,20210812
SLOVENIA,Y2020,Total eligible own funds to meet the MCR,R0550,2806.76,20210812
SLOVENIA,Y2016,SCR,R0580,985.17,20210812
SLOVENIA,Y2017,SCR,R0580,1076.70,20210812
SLOVENIA,Y2018,SCR,R0580,1072.83,20210812
SLOVENIA,Y2019,SCR,R0580,1180.96,20210812
SLOVENIA,Y2020,SCR,R0580,1246.22,20210812
SLOVENIA,Y2016,MCR,R0600,326.87,20210812
SLOVENIA,Y2017,MCR,R0600,341.04,20210812
SLOVENIA,Y2018,MCR,R0600,343.89,20210812
SLOVENIA,Y2019,MCR,R0600,380.06,20210812
SLOVENIA,Y2020,MCR,R0600,405.67,20210812
SLOVENIA,Y2016,Ratio of Eligible own funds to SCR,R0620,2.39,20210812
SLOVENIA,Y2017,Ratio of Eligible own funds to SCR,R0620,2.38,20210812
SLOVENIA,Y2018,Ratio of Eligible own funds to SCR,R0620,2.35,20210812
SLOVENIA,Y2019,Ratio of Eligible own funds to SCR,R0620,2.29,20210812
SLOVENIA,Y2020,Ratio of Eligible own funds to SCR,R0620,2.36,20210812
SLOVENIA,Y2016,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.59,20210812
SLOVENIA,Y2017,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.59,20210812
SLOVENIA,Y2018,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.57,20210812
SLOVENIA,Y2019,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.45,20210812
SLOVENIA,Y2020,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.57,20210812
SLOVENIA,Y2016,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.82,20210812
SLOVENIA,Y2017,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.81,20210812
SLOVENIA,Y2018,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.61,20210812
SLOVENIA,Y2019,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.56,20210812
SLOVENIA,Y2020,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.68,20210812
SLOVENIA,Y2016,Ratio of Eligible own funds to SCR (P50),R0620_P50,2.34,20210812
SLOVENIA,Y2017,Ratio of Eligible own funds to SCR (P50),R0620_P50,2.22,20210812
SLOVENIA,Y2018,Ratio of Eligible own funds to SCR (P50),R0620_P50,2.05,20210812
SLOVENIA,Y2019,Ratio of Eligible own funds to SCR (P50),R0620_P50,2.20,20210812
SLOVENIA,Y2020,Ratio of Eligible own funds to SCR (P50),R0620_P50,2.12,20210812
SLOVENIA,Y2016,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.88,20210812
SLOVENIA,Y2017,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.75,20210812
SLOVENIA,Y2018,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.79,20210812
SLOVENIA,Y2019,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.68,20210812
SLOVENIA,Y2020,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.87,20210812
SLOVENIA,Y2016,Ratio of Eligible own funds to SCR (P90),R0620_P90,4.01,20210812
SLOVENIA,Y2017,Ratio of Eligible own funds to SCR (P90),R0620_P90,3.69,20210812
SLOVENIA,Y2018,Ratio of Eligible own funds to SCR (P90),R0620_P90,2.93,20210812
SLOVENIA,Y2019,Ratio of Eligible own funds to SCR (P90),R0620_P90,2.83,20210812
SLOVENIA,Y2020,Ratio of Eligible own funds to SCR (P90),R0620_P90,3.22,20210812
SLOVENIA,Y2016,Ratio of Eligible own funds to MCR,R0640,7.05,20210812
SLOVENIA,Y2017,Ratio of Eligible own funds to MCR,R0640,7.39,20210812
SLOVENIA,Y2018,Ratio of Eligible own funds to MCR,R0640,7.20,20210812
SLOVENIA,Y2019,Ratio of Eligible own funds to MCR,R0640,6.71,20210812
SLOVENIA,Y2020,Ratio of Eligible own funds to MCR,R0640,6.92,20210812
SLOVENIA,Y2016,Ratio of Eligible own funds to MCR (P10),R0640_P10,1.24,20210812
SLOVENIA,Y2017,Ratio of Eligible own funds to MCR (P10),R0640_P10,3.22,20210812
SLOVENIA,Y2018,Ratio of Eligible own funds to MCR (P10),R0640_P10,3.18,20210812
SLOVENIA,Y2019,Ratio of Eligible own funds to MCR (P10),R0640_P10,2.91,20210812
SLOVENIA,Y2020,Ratio of Eligible own funds to MCR (P10),R0640_P10,3.69,20210812
SLOVENIA,Y2016,Ratio of Eligible own funds to MCR (P25),R0640_P25,4.52,20210812
SLOVENIA,Y2017,Ratio of Eligible own funds to MCR (P25),R0640_P25,4.82,20210812
SLOVENIA,Y2018,Ratio of Eligible own funds to MCR (P25),R0640_P25,4.22,20210812
SLOVENIA,Y2019,Ratio of Eligible own funds to MCR (P25),R0640_P25,4.12,20210812
SLOVENIA,Y2020,Ratio of Eligible own funds to MCR (P25),R0640_P25,4.14,20210812
SLOVENIA,Y2016,Ratio of Eligible own funds to MCR (P50),R0640_P50,6.37,20210812
SLOVENIA,Y2017,Ratio of Eligible own funds to MCR (P50),R0640_P50,6.41,20210812
SLOVENIA,Y2018,Ratio of Eligible own funds to MCR (P50),R0640_P50,5.84,20210812
SLOVENIA,Y2019,Ratio of Eligible own funds to MCR (P50),R0640_P50,6.21,20210812
SLOVENIA,Y2020,Ratio of Eligible own funds to MCR (P50),R0640_P50,6.30,20210812
SLOVENIA,Y2016,Ratio of Eligible own funds to MCR (P75),R0640_P75,7.72,20210812
